32839422	94109	37.79957413398698	-122.42118546862753
32839432	94109	37.79957413398698	-122.42118546862753
32859152	94111	37.79674508863641	-122.39593242569917
32945951	94102	37.77976611435901	-122.41883917128199
32947577	94111	37.79674508863641	-122.39593242569917
32965108	94115	37.7848528564706	-122.43919963294117
33790323	94102	37.77976611435901	-122.41883917128199
35174722	94102	37.77976611435901	-122.41883917128199
37058253	94107	37.765414987600536	-122.39280502973591
37058255	94107	37.765414987600536	-122.39280502973591
37058259	94107	37.765414987600536	-122.39280502973591
37058279	94107	37.765414987600536	-122.39280502973591
37058283	94107	37.765414987600536	-122.39280502973591
37058284	94107	37.765414987600536	-122.39280502973591
43798649	94134	37.72032757098287	-122.4127437555382
43798650	94134	37.72032757098287	-122.4127437555382
46264105	94158	37.7716153538462	-122.38939165199989
48995916	94109	37.79957413398698	-122.42118546862753
71208641	94109	37.79957413398698	-122.42118546862753
71208647	94109	37.79957413398698	-122.42118546862753
71504444	94109	37.79957413398698	-122.42118546862753
71504449	94109	37.79957413398698	-122.42118546862753
71515231	94109	37.79957413398698	-122.42118546862753
71739089	94109	37.79957413398698	-122.42118546862753
71739091	94109	37.79957413398698	-122.42118546862753
72024277	94109	37.79957413398698	-122.42118546862753
84808588	94158	37.7716153538462	-122.38939165199989
93817371	94107	37.765414987600536	-122.39280502973591
112774488	94107	37.765414987600536	-122.39280502973591
112927454	94107	37.765414987600536	-122.39280502973591
113103853	94107	37.765414987600536	-122.39280502973591
114325550	94117	37.76688832944166	-122.4448942543147
115433820	94114	37.75747230687029	-122.44281910534363
115433826	94114	37.75747230687029	-122.44281910534363
118229931	94107	37.765414987600536	-122.39280502973591
122078160	94117	37.76688832944166	-122.4448942543147
135103712	94158	37.7716153538462	-122.38939165199989
135103716	94158	37.7716153538462	-122.38939165199989
135103718	94158	37.7716153538462	-122.38939165199989
135103722	94158	37.7716153538462	-122.38939165199989
135103724	94158	37.7716153538462	-122.38939165199989
135620217	94108	37.791513859504185	-122.40769727438011
135620229	94108	37.791513859504185	-122.40769727438011
135620232	94108	37.791513859504185	-122.40769727438011
137318972	94103	37.77402894763313	-122.40916413224845
142845124	94158	37.7716153538462	-122.38939165199989
147987532	94110	37.74669646606069	-122.41422408424246
147987533	94110	37.74669646606069	-122.41422408424246
147987537	94110	37.74669646606069	-122.41422408424246
148217482	94107	37.765414987600536	-122.39280502973591
148252575	94107	37.765414987600536	-122.39280502973591
148252576	94107	37.765414987600536	-122.39280502973591
148325241	94107	37.765414987600536	-122.39280502973591
148325244	94107	37.765414987600536	-122.39280502973591
148325245	94107	37.765414987600536	-122.39280502973591
148428438	94109	37.79957413398698	-122.42118546862753
148551346	94107	37.765414987600536	-122.39280502973591
148551351	94107	37.765414987600536	-122.39280502973591
148551352	94107	37.765414987600536	-122.39280502973591
149086544	94107	37.765414987600536	-122.39280502973591
149102130	94107	37.765414987600536	-122.39280502973591
149102131	94107	37.765414987600536	-122.39280502973591
149102133	94107	37.765414987600536	-122.39280502973591
149102134	94107	37.765414987600536	-122.39280502973591
149102135	94107	37.765414987600536	-122.39280502973591
149167937	94107	37.765414987600536	-122.39280502973591
151316275	94108	37.791513859504185	-122.40769727438011
159953379	94107	37.765414987600536	-122.39280502973591
165846557	94102	37.77976611435901	-122.41883917128199
172886856	94129	37.799428495575256	-122.4685407444247
173886724	94107	37.765414987600536	-122.39280502973591
179746879	94109	37.79957413398698	-122.42118546862753
179746880	94109	37.79957413398698	-122.42118546862753
179746881	94109	37.79957413398698	-122.42118546862753
179746885	94109	37.79957413398698	-122.42118546862753
179746889	94109	37.79957413398698	-122.42118546862753
179746891	94109	37.79957413398698	-122.42118546862753
179746893	94109	37.79957413398698	-122.42118546862753
179746902	94109	37.79957413398698	-122.42118546862753
179746903	94109	37.79957413398698	-122.42118546862753
179746904	94109	37.79957413398698	-122.42118546862753
179746906	94109	37.79957413398698	-122.42118546862753
179746912	94109	37.79957413398698	-122.42118546862753
182062847	94107	37.765414987600536	-122.39280502973591
189142019	94158	37.7716153538462	-122.38939165199989
190863162	94109	37.79957413398698	-122.42118546862753
206679791	94109	37.79957413398698	-122.42118546862753
206679793	94109	37.79957413398698	-122.42118546862753
206679794	94109	37.79957413398698	-122.42118546862753
206679796	94109	37.79957413398698	-122.42118546862753
206679797	94109	37.79957413398698	-122.42118546862753
206679798	94109	37.79957413398698	-122.42118546862753
206679799	94109	37.79957413398698	-122.42118546862753
206679800	94109	37.79957413398698	-122.42118546862753
206679811	94109	37.79957413398698	-122.42118546862753
208345091	94102	37.77976611435901	-122.41883917128199
208345267	94102	37.77976611435901	-122.41883917128199
208345686	94103	37.77402894763313	-122.40916413224845
214556628	94117	37.76688832944166	-122.4448942543147
214556630	94117	37.76688832944166	-122.4448942543147
214556635	94117	37.76688832944166	-122.4448942543147
214556637	94117	37.76688832944166	-122.4448942543147
214556639	94117	37.76688832944166	-122.4448942543147
214556642	94117	37.76688832944166	-122.4448942543147
214556643	94117	37.76688832944166	-122.4448942543147
214556647	94117	37.76688832944166	-122.4448942543147
214556649	94117	37.76688832944166	-122.4448942543147
215438429	94102	37.77976611435901	-122.41883917128199
215438430	94102	37.77976611435901	-122.41883917128199
