246724792	10307	40.506720297318694	-74.24474589650747
246724800	10307	40.506720297318694	-74.24474589650747
247143576	10312	40.5328373350142	-74.17313429639779
247518033	10301	40.62610955417624	-74.09150495709015
247518042	10301	40.62610955417624	-74.09150495709015
455526734	10304	40.61248603515852	-74.08871281042218
248490811	11209	40.61155708453251	-74.0303456260775
248490823	11209	40.61155708453251	-74.0303456260775
248500716	11209	40.61155708453251	-74.0303456260775
129700432	10280	40.70724340642536	-74.01780983345023
277924003	10280	40.70724340642536	-74.01780983345023
277924004	10280	40.70724340642536	-74.01780983345023
278067734	10004	40.701987548125615	-74.01286411193256
278067735	10004	40.701987548125615	-74.01286411193256
278067736	10280	40.70724340642536	-74.01780983345023
277919043	10280	40.70724340642536	-74.01780983345023
277919044	10280	40.70724340642536	-74.01780983345023
248363346	11224	40.57568681362878	-73.99706564264206
249563287	11220	40.642497709810804	-74.02807782446428
310082495	11231	40.67578400667841	-74.0105677322271
300959014	11231	40.67578400667841	-74.0105677322271
278042241	10005	40.70613112157302	-74.00863167139937
278069554	10038	40.708943636588685	-74.0017862201025
278069558	10038	40.708943636588685	-74.0017862201025
278069577	10005	40.70613112157302	-74.00863167139937
277881195	10013	40.71956202645198	-74.00471426597271
277881282	10013	40.71956202645198	-74.00471426597271
277904717	10007	40.71351267615973	-74.00655354827657
278033588	10006	40.70823773506728	-74.01390803230416
278033589	10006	40.70823773506728	-74.01390803230416
278078887	10038	40.708943636588685	-74.0017862201025
278078888	10038	40.708943636588685	-74.0017862201025
278078909	10038	40.708943636588685	-74.0017862201025
278078943	10038	40.708943636588685	-74.0017862201025
278078952	10038	40.708943636588685	-74.0017862201025
278079559	10038	40.708943636588685	-74.0017862201025
278087101	10038	40.708943636588685	-74.0017862201025
278087102	10038	40.708943636588685	-74.0017862201025
278087814	10038	40.708943636588685	-74.0017862201025
278087815	10038	40.708943636588685	-74.0017862201025
292688453	10038	40.708943636588685	-74.0017862201025
292688454	10038	40.708943636588685	-74.0017862201025
292688455	10038	40.708943636588685	-74.0017862201025
292688457	10038	40.708943636588685	-74.0017862201025
301752226	10038	40.708943636588685	-74.0017862201025
249664316	10013	40.71956202645198	-74.00471426597271
249664319	10013	40.71956202645198	-74.00471426597271
249664384	10013	40.71956202645198	-74.00471426597271
249666506	10013	40.71956202645198	-74.00471426597271
249842479	10013	40.71956202645198	-74.00471426597271
250568897	10282	40.71652951373904	-74.01598362181238
250568902	10282	40.71652951373904	-74.01598362181238
261499928	10013	40.71956202645198	-74.00471426597271
277880569	10282	40.71652951373904	-74.01598362181238
320526251	10013	40.71956202645198	-74.00471426597271
371138221	10013	40.71956202645198	-74.00471426597271
249664223	10012	40.725068426202746	-73.99799575276157
249664651	10013	40.71956202645198	-74.00471426597271
249664914	10014	40.73451937437495	-74.00908833032886
249665006	10014	40.73451937437495	-74.00908833032886
249665654	10014	40.73451937437495	-74.00908833032886
249666350	10014	40.73451937437495	-74.00908833032886
249666351	10014	40.73451937437495	-74.00908833032886
249666352	10014	40.73451937437495	-74.00908833032886
249666353	10014	40.73451937437495	-74.00908833032886
249666354	10014	40.73451937437495	-74.00908833032886
249666355	10014	40.73451937437495	-74.00908833032886
249666356	10014	40.73451937437495	-74.00908833032886
249666357	10014	40.73451937437495	-74.00908833032886
249666358	10014	40.73451937437495	-74.00908833032886
249666359	10014	40.73451937437495	-74.00908833032886
249666362	10014	40.73451937437495	-74.00908833032886
249666363	10014	40.73451937437495	-74.00908833032886
249666375	10014	40.73451937437495	-74.00908833032886
249666376	10014	40.73451937437495	-74.00908833032886
249666377	10014	40.73451937437495	-74.00908833032886
249666379	10014	40.73451937437495	-74.00908833032886
249666396	10014	40.73451937437495	-74.00908833032886
249666397	10014	40.73451937437495	-74.00908833032886
249666398	10014	40.73451937437495	-74.00908833032886
249666399	10014	40.73451937437495	-74.00908833032886
249666400	10014	40.73451937437495	-74.00908833032886
249666401	10014	40.73451937437495	-74.00908833032886
320490273	10013	40.71956202645198	-74.00471426597271
324975292	10012	40.725068426202746	-73.99799575276157
250269742	10014	40.73451937437495	-74.00908833032886
250490060	10014	40.73451937437495	-74.00908833032886
250490359	10014	40.73451937437495	-74.00908833032886
250490717	10011	40.742908757078474	-74.00401998869363
264624913	10011	40.742908757078474	-74.00401998869363
264625645	10011	40.742908757078474	-74.00401998869363
264643867	10011	40.742908757078474	-74.00401998869363
264658903	10001	40.74998193953246	-73.99565266759042
264658904	10001	40.74998193953246	-73.99565266759042
264658906	10001	40.74998193953246	-73.99565266759042
288603699	10011	40.742908757078474	-74.00401998869363
288767464	10011	40.742908757078474	-74.00401998869363
288767466	10011	40.742908757078474	-74.00401998869363
288767467	10011	40.742908757078474	-74.00401998869363
293950322	10011	40.742908757078474	-74.00401998869363
264656621	10001	40.74998193953246	-73.99565266759042
264667039	10001	40.74998193953246	-73.99565266759042
287697500	10001	40.74998193953246	-73.99565266759042
457386018	10001	40.74998193953246	-73.99565266759042
248478045	11224	40.57568681362878	-73.99706564264206
248847281	11214	40.58963414200908	-73.99818594805113
248914120	11214	40.58963414200908	-73.99818594805113
248925508	11204	40.620970857160486	-73.9840601719943
248925523	11204	40.620970857160486	-73.9840601719943
248925552	11204	40.620970857160486	-73.9840601719943
248925567	11204	40.620970857160486	-73.9840601719943
248925605	11204	40.620970857160486	-73.9840601719943
248926220	11204	40.620970857160486	-73.9840601719943
634040065	11215	40.66219498163898	-73.97951929866528
248237107	11215	40.66219498163898	-73.97951929866528
248239386	11215	40.66219498163898	-73.97951929866528
